ts,0,1,2,3,4,5,6,7,8
73005.9626064275,0.024492632732998107,0.14234801880380876,0.3665080940337096,0.3507374797366429,-0.21534341070032667,-0.639499199988338,-0.30818025261718013,0.06543146831954463,-0.1788453602929833
73005.97060047711,0.024493002345581532,0.14235057292924197,0.3665169936045927,0.35075251206327174,-0.21533027638069333,-0.6394958545969299,-0.3081821403038176,0.06543379081422432,-0.17883920605420736
73005.97859452672,0.02449310419418706,0.14235116882232668,0.36652083371291616,0.35076310924136506,-0.21531755033416672,-0.6394949527102675,-0.308194986517846,0.0654281302021306,-0.17882791502890288
73005.98658857633,0.024493029493014892,0.14235159677373074,0.36652269345872324,0.35076792302147514,-0.2153129678192255,-0.6394978248251395,-0.3082055933495335,0.0654186984131549,-0.1788286231449334
73005.99458262594,0.024493125555701566,0.14235261990662487,0.3665275046163715,0.3507783234629274,-0.21529935475253809,-0.6394877602020356,-0.308200329185773,0.0654213976353817,-0.17883057971385327
73006.00257667556,0.024493530170987064,0.14235592988782336,0.36653736443208035,0.3507947618276772,-0.21528438934631833,-0.6394782821262935,-0.30819269684662215,0.06542597297909807,-0.17883330376329443
73006.01057072516,0.02449345575351149,0.14235658490747427,0.36653806256778937,0.3507946742461122,-0.2152845493620117,-0.6394764185067743,-0.30819138835658333,0.06541911339785231,-0.17884352802961748
73006.01856477477,0.02449337379006476,0.14235639353562715,0.36653830955969324,0.35079687715907687,-0.215280066307577,-0.6394738836074286,-0.3081935533872917,0.065415491938487,-0.17884507622297435
73006.02655882438,0.02449298774903335,0.1423539327837786,0.3665293627679052,0.3507805715227138,-0.21529697972204115,-0.6394829104538085,-0.30819663753334314,0.06541093419361818,-0.1788483962365307
73006.03455287399,0.024492841707878802,0.14235246278480504,0.3665232100208579,0.3507681721353949,-0.21531010800961425,-0.6394860505570292,-0.30819018039886636,0.06541578369342405,-0.17884862707048527
