time,C3,C4,Cz,FC1,FC2,FC5,FC6,CP1,CP2,CP5,CP6
-0.2,-6.088258986476823,-50.532968093343854,-4.390679891548126,85.13227778422493,-0.528309852112781,-5.18986356629205,-2.4497792850436104,-8.70239887811471,43.94605431315815,75.5553942194267,-10.405119423208184
-0.192,-12.746315042047232,-37.39992937204786,-4.925650907129831,97.34604692587638,3.291610960678453,-9.259786320597096,-8.22141348525917,-6.466052535150636,26.046135731850388,52.76898518363243,-5.583229816798237
-0.184,-8.739946979673523,-26.670659876685473,-7.479896664381878,98.17940629550579,1.440157080861476,-14.298001929518263,-16.675407692674387,-5.392561089543544,23.092043336642153,48.60401973528394,-2.3480271527985273
-0.176,-6.417336194663213,-14.974234620146786,-10.534575793793767,70.4726501020118,0.05395064546538556,-9.580568597189155,-10.31240438294746,-4.361702063242607,40.223534706953764,58.261239476551786,-13.396554848536393
-0.168,-18.236060678896163,1.1835224308650467,-17.19240457707561,55.230197281111614,2.782225137765825,-4.59350275228747,1.3594316173015182,-7.652319049272665,53.166816600093924,58.18673420634495,-21.73852550961954
-0.16,-23.324445000818386,6.942503420241144,-21.814682178417378,63.56841224833943,3.4014590806031952,-9.434571495697048,-2.958418759132334,-11.822737038312766,49.92597419542847,48.4692384049878,-14.719305574965198
-0.152,-13.217847032863597,-0.740926062407039,-18.115049031651377,63.11238158768868,2.7378636709935273,-17.235156864537593,-19.09074658894247,-14.971930597912227,35.92970132411268,39.47115237483239,-10.712979278670904
-0.144,-13.056604078629004,-3.1080018173203467,-14.084083008016533,58.92511595849801,5.824357913000123,-19.669713495883727,-25.693832782526854,-20.82809310698815,23.488124297417144,34.08045947846833,-16.697541610626363
-0.136,-23.47353685097649,1.8572858793825304,-15.113997333601006,66.61421406833456,7.23335003714175,-17.00634018620652,-18.88522142953179,-20.94828773109676,30.05792254021409,38.89390326974695,-18.457803309153473
-0.128,-18.506555322009778,1.8153472037767855,-12.396341854608295,59.484440714873145,3.0505779783631235,-9.528877326486333,-8.329422128442618,-9.902080179628983,46.79515304386804,46.420140261325045,-16.95951252586141
-0.12,-2.8079682185376225,3.0068091524501326,-3.6241952181153017,31.854615169248703,-0.9521644793053219,-0.7962807260522281,-0.10821855435438868,-3.634133818280609,42.99898851599389,36.16483722595334,-17.472391051383493
-0.112,1.5790509289987666,11.262794131912981,-0.024340649578366264,14.448197611083557,-2.8075987218617002,0.06534133565305875,0.19483893885941553,-8.489104480247155,25.463398516745478,19.06309431069471,-11.702369978314856
-0.104,-2.1154597124462082,12.865697011593983,-3.396083672253252,6.4958595355411894,-3.8868912450739184,-4.154898095636121,-4.557276912906154,-8.693928712451907,18.967526390795005,15.87999641290376,-2.4479473676521444
-0.096,1.2237639001726575,5.236500773721788,0.06140280269006732,-3.448652808452536,-3.8063410354721947,-0.5019882245543146,-1.146628695887437,1.5641204488145688,11.222412742993438,11.765384154889919,0.8228564169187712
-0.088,13.481182730041082,2.3770739896699555,12.433684673434975,-1.988264810271098,-6.428471442490691,7.415509868781876,6.0819204707542776,12.23619523328232,-3.9216205448459283,-1.30320955883455,5.374058853636504
-0.08,22.40668154485241,6.112055380679418,16.546050173299612,3.096872539290662,-11.23130993083231,5.489207243363729,0.8365754142417839,16.67569868913969,-6.07865145696783,-5.809139312397181,14.009988909504452
-0.072,19.744773810414934,8.763900372535925,9.530712403191815,-9.080826772937094,-9.72267780442341,-0.334828209547417,-7.022500917910147,15.665895261135889,-6.395856521090526,-9.989939618811356,15.65638896207004
-0.064,17.024205395383323,7.420557388980573,8.33467327194258,-26.802634359146563,-4.834686404625607,4.933122442565378,1.8726685151938927,14.117807762432403,-20.940800508447804,-25.374717112259844,11.400118801434264
-0.056,19.766295507484713,2.3875109068604066,13.616559192844703,-42.02691017727808,-5.296806478176162,14.686493290970953,16.461248159693678,13.986573269371178,-26.107321504111514,-29.40492857465483,9.953863258494184
-0.048,12.56956670699838,2.189549881054775,12.668057787539615,-67.3260238217786,-5.625439522676263,14.671993264733814,17.471671640947278,10.686496664907889,-24.824548129749953,-25.600681342481938,11.855177110886114
-0.04,-0.536457109372631,15.244267564075942,8.68185583391726,-92.22437011605875,-1.241286054964856,9.647569191503308,11.704289142248847,5.065973098212686,-49.030772747193936,-47.63007289550454,17.4276844185072
-0.032,0.6713238348346608,29.323661494734914,8.220311159699413,-99.33955631958138,1.5466001491455932,9.272890290616534,11.182426071591783,3.3672535176536553,-75.50463519112982,-79.70274628954304,21.800886022708763
-0.024,7.590179704006634,28.86657812766084,8.998683590984836,-98.45678054980117,3.0623468913174157,10.528128650744156,10.768909113936028,5.202888081076492,-69.69322911626163,-86.03121357715735,14.816962237325185
-0.016,7.31763846657751,15.644143346689141,12.647242874183398,-101.10314770982994,6.666075524455302,11.15463547701569,8.321339216422219,9.09759733199529,-58.06881745883042,-82.54190269208438,5.781002652897669
-0.008,10.187817358944274,-6.160816470577876,14.80655353710072,-109.09594464823886,8.277045122610776,14.939237250698282,13.949147747111855,13.340954958861614,-62.975093806893746,-90.97649076373189,11.151422309378463
0.0,15.704311318701329,-22.912222144356953,6.5461934793417225,-123.06757572825438,6.994362779613277,18.780249483838556,25.246805567256256,10.857874963359032,-67.78243927074364,-99.21953697758124,22.59089749382711
0.008,15.24850101359164,-5.748717532813418,1.0540773412710298,-126.9923263224379,3.566970487393912,17.29261130171463,26.105926976732636,7.484851724982433,-63.33018063084713,-103.9931822742302,28.696106614734394
0.016,17.663884369798286,32.32224446025465,11.559564945775394,-103.67626491082049,-5.123277105237732,14.02506810763321,16.58348582100164,18.94758220515997,-37.26339785553984,-111.05004741666525,36.89233550295278
0.024,26.63246459009952,32.92438204076722,23.87211884701441,-71.34832586968808,-13.45622129828906,14.692724266443621,12.744372387093504,36.6031048610294,14.280479735302364,-108.41463857844751,45.858955803436224
0.032,34.85940265056878,-10.54036272280875,30.55027318997764,-58.152465950552916,-11.71677544814611,19.805185335386227,17.9263483902608,41.93838204915954,36.55307696255758,-97.26376853556374,41.685121647388435
0.04,41.300309088550854,-47.68486799049051,39.837128384967386,-58.72204018035335,-2.6419122191088977,25.05061633025973,20.456246191383602,43.31554088071267,-0.18552939736545573,-101.7996951169694,29.720467859813365
0.048,41.44759726832729,-65.90360129594505,44.05846888495876,-54.47016013698758,5.777436227660036,24.222844209419396,15.561061288057205,51.61065562625583,-30.029589288456553,-123.49211253656154,28.896656035127844
0.056,37.41623496325619,-77.42420732802975,37.09267236150627,-53.02407773899571,8.20536412912315,20.39927976342118,13.08036731523784,56.01273205651668,-23.299537804096403,-139.4411253810019,40.35821677954252
0.064,48.64833676308301,-60.057667164165174,33.92990448912193,-73.8864109568903,1.2533875536030787,25.483603228109164,22.791574676910823,54.45719585389542,-43.45684504828592,-143.25573107890375,48.57770645929487
0.072,69.64200245058059,-10.301301981591726,36.98717896163205,-107.38070263047872,-7.985024798691523,36.810683491051385,36.51025644866104,57.37623347379891,-106.10610261298416,-141.11089579253505,44.54761226763477
0.08,67.66971429112145,28.80568835608373,31.296574006640594,-124.54386822679064,-8.192548525788778,37.21338125418001,37.03180092601456,55.61024458690601,-162.71522208304586,-127.38976597632877,34.85863348280521
0.088,42.1031877657516,41.417060750575615,19.707955071413483,-124.73037908199592,-2.4502469769442,26.84549268167281,27.514442901056096,37.0607328095633,-210.2409565155896,-101.98870490781287,30.017393658649198
0.096,22.497537113137735,46.128073909185396,19.332200437616994,-129.34924754505366,0.9255338867804818,24.446178868362963,27.953711397453784,18.802773777251915,-257.45276596623376,-86.87630735217569,28.933268245948813
0.104,17.53267460890986,49.42282599134796,30.499314687779417,-135.1420859295406,3.920877899996022,33.503267815458976,39.7814356962674,16.855765030431566,-273.94422627221604,-98.87883069032395,23.539069336398047
