time,C3,C4,Cz,FC1,FC2,FC5,FC6,CP1,CP2,CP5,CP6
-0.2,-25.279294724950148,-234.90243727033481,15.314859038326567,115.41303216455631,23.315415531934683,8.621904679420197,11.609312673733474,36.27777686236916,25.982937563744805,142.87896741902273,-18.427343726505352
-0.192,-39.09921686098087,-201.40946112473847,-2.389797160425004,108.05657317895496,28.89430594675772,-4.4441162580341205,-0.6089731557366634,12.299545125678714,28.638303441874065,104.45356145081008,-16.707957384170477
-0.184,-31.359183518632584,-169.2687802042797,-9.103501966846531,93.09438492638246,30.718167065891645,-8.84630070244632,-5.545857535996569,1.5137514264669774,8.093743679084586,44.57898648195858,-8.727924497644231
-0.176,-32.156732849304845,-125.05004680305245,-7.204598415828663,82.03632909785716,27.941957293891804,-5.361019174598421,-0.8752331233876773,5.3252763481394325,-3.279842894069207,22.262800682914563,-6.707635575637639
-0.168,-42.80217444950091,-78.41030809827919,-8.306355630720203,113.4660606698094,22.478320881893854,-10.778792356810506,-7.218096427657933,5.47246096733758,2.589643352531144,35.057728669378655,-5.021363912440509
-0.16,-44.90987604653726,-38.283373712009144,-12.11682768744409,163.62577903870078,17.991422598503856,-24.565625290681062,-26.13177667176987,1.1016734509979709,1.4409038766691207,24.190069505486665,5.778030618165829
-0.152,-48.38893557618614,-17.323680673945276,-14.682018259651562,148.23357660460044,16.755728126635827,-22.730523410079854,-20.1458650801721,-2.275613220011651,-6.520852256424708,-1.1043483424855778,15.136802580708267
-0.144,-51.25047923833609,-18.218215240760387,-16.122826531832644,98.98879853229323,17.458348733538813,-11.818729858839056,-1.088257260066281,-2.5676640792331447,-16.277102082820623,-14.021198010204374,17.541566496737026
-0.136,-38.210487908219164,-16.47699101189457,-15.55415026732285,81.54726312252724,16.77854985470353,-17.541081286990913,-14.645040176683901,-1.528493785269778,-32.880809488880274,-26.02705413563499,18.350630562105305
-0.128,-21.501646636512636,-2.720167328021757,-12.010962882763527,32.727939054253454,11.964291795544625,-19.883138248871848,-24.80760039983501,-7.778656676199143,-45.52430436229214,-30.474340701320404,13.59298744572069
-0.12,-8.528883496406099,7.46933259469222,-4.33728072520836,-50.312024720132,1.8273927436325932,3.725148082899061,11.178392400886953,-16.937491439918176,-51.608687928297236,-23.79373578470441,10.442084061188208
-0.112,11.18722595223178,15.868762250648839,5.020705249565345,-57.550794778133124,-8.43983850021956,18.844569113607406,33.859616670840865,-15.654023695966266,-59.75920924499623,-30.401997918107327,19.183945576210686
-0.104,26.16868172328125,25.364057711140404,2.5844200249666422,-26.008539763044183,-7.840625615391654,4.86445943385639,6.774555134706943,-14.828766985979234,-46.7898477838901,-34.7138520367432,10.057301929372992
-0.096,25.37888209310481,18.9394525079203,-12.47635229667244,-59.270520707156955,3.249799048900571,-2.829228520724465,-8.649085006595278,-23.491862026086963,-1.8306823954815956,-14.488889488547912,-31.306869024260546
-0.088,26.722021273871402,0.6286810652495374,-13.985071326083931,-96.26153185476711,7.647920202083284,10.569271357130734,11.055570645447741,-18.274550391533424,29.13802779718181,-8.546189246619907,-49.18008291232019
-0.08,35.81491466209855,-6.2340443209603045,2.0418837934934406,-84.53216267157204,-3.707578598274064,19.373428161173454,22.633048151054492,3.752014022043057,25.94729155685677,-18.470302313051857,-17.93319132589329
-0.072,38.07481829171438,0.39547595289070836,4.194462407251983,-94.65299580091934,-19.45207150271555,16.97305400049904,20.44217597334466,10.285249818725289,21.683325292429227,18.057733093724554,6.719373096333919
-0.064,37.78408638084244,15.17774985239583,-6.694204120956987,-123.4571829313613,-29.442033988329396,16.710810594457076,24.057186216964492,1.9030009449106335,17.620834541645827,77.29694108657743,2.8472959869277674
-0.056,45.10552159347592,38.269229864281414,1.9936541811502058,-107.74845706752588,-34.990884326059685,18.927489385569228,24.617344213604945,5.990419134414201,-3.5589973342894923,73.26667851810299,7.930696785337152
-0.048,48.17984512400467,61.09926176094882,22.96478969575038,-75.53689859299662,-35.30146628382168,18.86387261023398,17.585274376090474,15.39147019466376,-14.724827832522791,21.027737987567647,20.22499247574415
-0.04,37.940582345749704,84.9107840968304,26.139849878215855,-64.81306452874934,-27.851071319243488,14.990255591241459,9.55931424277338,12.689462124510092,2.053918195768862,-16.446566759736278,11.519553129187333
-0.032,24.23466896372737,119.6319109742418,16.171491268741466,-59.88843470198307,-17.491912215209837,4.349514232626367,-6.675867432813198,6.935706580380196,20.596360237827987,-45.93215705566544,-5.559806145653434
-0.024,11.530069427243156,146.21023762894575,9.210030933931183,-60.99731368221807,-9.433993656430461,-6.259181592953969,-22.935057590044543,2.800497664561523,30.852680895883392,-77.23694190080306,-12.688120044119012
-0.016,-1.1641453008496494,140.88142450623272,6.301125406555685,-59.65786731917148,-5.642635050115345,-5.5479236134754935,-17.531035329265837,-4.718238623143268,38.33812877858579,-82.31356317346487,-12.249883940039028
