time,C3,C4,Cz,FC1,FC2,FC5,FC6,CP1,CP2,CP5,CP6
-0.2,-6.861675108980354,-1.3453690552364594,1.6679661265070713,-54.70647369303265,6.2068875277990205,17.52907905567313,31.413726407082923,6.812981011775988,65.31697508214462,-99.46707867960957,15.99518115518474
-0.192,2.700664448668281,-14.405007787207005,-2.797183447708266,-69.49403069042008,5.938787558990895,17.042683816268106,31.350386319654735,-2.1085521356699526,60.96227440980754,-98.37719402149142,13.995778416383956
-0.184,15.66548845836892,-20.105158180945445,11.652401010509621,-71.51926852493776,3.106641146936139,13.399068565241071,17.519595486783345,1.0203405635334377,48.81523155536429,-111.45838878853286,19.26406311575935
-0.176,-3.4656682821065075,-2.482784952088003,16.977011838572796,-83.58400547705364,4.720993523505603,12.485376992903506,14.50856018822747,7.742614010186055,43.79116824238353,-106.16539589479311,18.679562773868277
-0.168,-5.413773569308762,27.42900586869386,9.685572012100089,-88.91311785928399,3.617907946131522,8.54000857458109,7.993358680113359,10.573845196779315,50.682208868280625,-94.21741403172423,9.082942057680862
-0.16,-1.5699925534322576,49.04978915438443,0.6267316647101981,-64.47504452060741,3.2590199402838844,-3.4479770998691066,-9.020913670050028,2.327074050903503,51.01444775037823,-100.57265409561435,7.924475973874396
-0.152,-32.1616369680087,53.39745216614575,-10.0899410965108,-45.85058691485568,10.519887483388796,-13.63608225695409,-15.918932527059464,-12.013086104255246,55.41406185015901,-103.58378826784688,11.953949185120567
-0.144,-34.4217538125764,36.78365885013179,-8.984982840844244,-64.79367141444862,11.259309724153738,-9.383753716802872,-10.219197391165364,-7.758194883158243,74.83792080603077,-91.89968409032824,7.658133548581383
-0.136,7.180212340054762,20.384378194961812,5.521234426494484,-88.5487750030469,0.09310943264515993,0.5470190901444738,-6.536140044155592,12.322853302901953,87.91171960601504,-91.94516286482741,9.888651595552327
-0.128,11.648857795738705,35.32254475285814,8.435345830125724,-75.58603121274612,-7.488680770926797,-0.22430045158738915,-7.5062774192913615,19.91956937576239,101.37200323822296,-98.12663655382791,24.745502907117363
-0.12,-5.352794432612636,51.65254284412728,3.7757961088514986,-34.60464556797914,-9.438400242339641,-5.183905135934225,-9.94007588222378,19.43182787529515,143.93652184075722,-80.22129768459146,26.019976764008103
-0.112,12.532432131874948,16.1484290752487,11.221157999940214,-5.118117673217559,-9.723297912312788,-1.7411589484738752,-10.694376938909429,27.118782911930083,184.20159756426023,-56.96196679677439,11.043919644231737
-0.104,23.85014774302655,-43.758819588604325,16.707977490344486,1.6933731773476988,-1.6399046778012076,4.1129503846449085,-5.107143784921635,31.302739448995773,171.7190879687785,-57.851687616993715,4.093049856521454
-0.096,14.251542049487634,-78.390588148176,12.536524392674146,23.581885300153175,7.99107090067283,3.94657272168737,-1.3042455470481547,26.645240532057425,133.6987738703121,-52.34471425652572,2.6841277990073658
-0.088,23.078499044245333,-109.26385529969284,11.91519979107669,76.21600652185893,7.745286870752408,-2.4585177723867244,-11.93011889863492,22.21749831225676,118.58696539367487,-6.638071868037072,-5.185436072720186
-0.08,27.58633006057723,-143.34253727104837,6.867303960006886,102.4663814524774,2.8149847193034505,-10.944926468202766,-23.5601782259926,16.575301612288932,98.56389929201896,62.37456237789944,-5.440051166005064
