time,C3,C4,Cz,FC1,FC2,FC5,FC6,CP1,CP2,CP5,CP6
-0.2,44.44860559011741,-25.7103297206417,16.123495810986736,25.779374780000417,-12.680173451561782,7.201337131641659,1.5164191654897214,9.55716231670994,-10.341008002767543,24.29204917575477,1.390467008062028
-0.192,43.421434176616486,-57.44206809658975,20.03695592889014,11.084049877478119,-13.590874642837933,14.717122273533025,11.667517595058232,21.976191713582477,-22.41816822926163,60.272017899567246,1.1293806771538808
-0.184,33.35944441781075,-53.56219234806242,15.56428433329367,8.3760255399687,-10.867573155940223,10.74172392085189,5.688667640913499,20.783028771431848,-24.971020966792892,84.58759147482681,-9.569166489586863
-0.176,27.525788549552672,-25.77785774566594,11.695293221070719,13.722001231110271,-6.390633842283888,6.689714996327596,-0.8679963690526069,17.344452975762202,-17.92839778224049,67.71104867729632,-20.218522726653333
-0.168,18.75081004201294,0.7287977069834295,11.96364056533515,22.10665002241567,-5.177557111397002,4.307090368622043,-3.1751572067058986,14.07399092751391,-5.45118198113155,42.98312510204574,-18.236232240088896
-0.16,-2.789379101489128,12.578482675219519,7.325880887407134,25.95503342996472,-1.9829463171184951,-1.0539592250127252,-5.992328957610463,-0.9955650545081873,12.142926550282484,40.20132824011923,-18.898592961561192
-0.152,-5.130236442075532,-0.6938579252699951,3.6284141803095427,16.69101155801996,3.919241513292773,1.791831452912465,0.1866816104977579,-9.496394931520852,11.29742457027069,34.43162807360607,-27.9543076787991
-0.144,14.556032883730307,-30.648637064063525,6.37118883288523,8.113315939034962,5.406392524810798,8.667689950306748,7.503222843612596,-0.17404062030705592,-13.609381260555079,23.343373530605106,-25.983982818608993
-0.136,8.441488586182981,-45.00916403979496,1.8128254893072306,8.67131016980112,5.836893217736145,1.7003105412144786,-0.3574429099011459,-1.3467905408595666,-29.75753940899331,27.0168597608333,-13.245170452755852
-0.128,-16.978902216861446,-31.107840172378832,-10.875280054275231,1.7333038799305658,9.092286667795188,-6.802892730884247,-4.826888915130933,-15.743474993847533,-29.216169249205905,26.06398069194539,-6.928565627203697
-0.12,-17.60935172756483,-7.41032337565865,-13.629706881616015,-6.110757264557173,7.442366705748469,-1.6098248409835523,5.9690300881393235,-15.429596382675426,-29.71185005531454,7.351863484603422,-3.036380292634707
-0.112,-11.198536344995254,12.941785276501445,-7.295817006832388,9.417201839026468,2.461578869688834,-1.0825748485340787,4.702502650655998,-9.351295601461628,-27.72419760307954,-6.678851927627998,4.753139961512907
-0.104,-22.7489722977718,30.6433323811011,-6.5777149521619975,27.625957508511142,4.717630425640507,-10.757634162168728,-10.034730718926326,-17.715153982368864,-22.317856496796157,-15.163222600075594,3.8517551000870625
-0.096,-26.4407045521984,44.111654476419076,-9.40941292377392,15.044297149419647,9.075350796847552,-7.871234488320896,-4.771793015906013,-23.616830615088137,-26.864507518793815,-29.020534881095937,-5.840585658777312
-0.088,-19.66924318523391,51.01592664082378,-8.652993194263475,-9.240576012239215,6.950041252181944,4.351734832634934,14.300861010438226,-17.05242474401309,-32.31042492510331,-36.77734113274543,-6.0758429761518595
-0.08,-26.024133839132478,51.946881476655726,-7.82702901523839,-15.810774714339777,4.992787661292165,3.6477305494153076,14.65999924641269,-13.978920756545126,-22.317293936463688,-42.036225456857736,4.42782345495684
-0.072,-29.97941894473862,47.169651458485134,-7.673080576431048,-13.320159466158787,5.769836297325935,-2.7888271725481517,4.84563309166441,-14.184274993620436,-2.3460079772704616,-57.755833601588115,12.458057187917204
-0.064,-17.28249936662596,39.913412285290875,-5.863710714150373,-12.337647423430173,2.7413733619803025,-1.033830850956972,5.630287579309402,-8.310035055154696,19.39478527332309,-66.9416890962559,16.038092260611133
-0.056,-9.670275124392084,34.96636386444063,-7.486293519040656,-9.22658400906935,0.1865255308670567,-1.9277575321054141,3.163236742973094,-2.0112842958383026,39.30701532848676,-61.79693519935252,16.844432178935932
-0.048,-9.435968339170115,30.25475065242923,-13.088089924620743,-11.29061225074149,2.2817392779860914,-9.731010363321328,-10.432626049956408,3.2240043611304356,50.99420917060398,-56.955764988781226,13.77197718920223
-0.04,1.9528932442625269,19.243364986774253,-10.982909229724612,-24.2358572165715,-1.698310376205894,-8.44278777448641,-12.07654939595039,11.918162001397821,52.689988641330665,-40.85869009304811,13.844313055138057
-0.032,20.057831177059878,0.48239204851564377,3.425075178918819,-36.01345958219779,-13.169164768613763,4.639236324893805,3.8444189041727843,18.535588007519845,42.50744125961309,-7.0382077478526375,18.956134683196897
-0.024,27.18714605130249,-17.94368417300285,15.160931528253213,-34.97730949800179,-15.635998874173934,11.633963104441696,11.233601059622329,18.298988716841997,22.11798835399157,8.703394359986788,17.946651508618174
-0.016,11.598088947715617,-24.996040784713383,9.096223568591336,-18.958003621963297,-4.618467365721925,1.7838375644441986,-2.212252150008238,12.395733091769443,12.34812879753254,-3.476777031279921,12.126395247223972
-0.008,-16.869940511339827,-24.082205405746024,-5.508787408457288,0.1291605191400061,6.180977131610641,-13.678412089166159,-19.23244840767976,2.828979314622619,23.24728733425662,-11.255680074030236,11.267816027046788
0.0,-19.47200167277467,-31.61259507805184,-7.3333841246627935,-2.9269523845514347,8.75667867105043,-15.092576932751177,-20.931865132131865,-1.5301996304736418,31.237810114078357,-11.202506640598838,7.180914383158705
0.008,10.323424265555776,-49.52368574433908,3.1718890222651868,-24.683406173720122,6.964355140018471,-1.4742945612808673,-7.795641182041159,2.715935181383095,24.753498156038948,-16.496243245884397,-5.748083329049425
0.016,22.390929729784975,-65.65114806297747,7.268176334390781,-24.77277816180151,6.631617688140797,6.300691368451388,2.402486507628563,1.7905619868039973,21.332926706162144,-11.60139505966495,-12.374924261597071
