time,C3,C4,Cz,FC1,FC2,FC5,FC6,CP1,CP2,CP5,CP6
-0.2,14.620317523330575,-24.644877200056303,17.421066110755696,-67.17364236638018,-4.060839104656921,10.13358153850812,4.133625289439319,23.90710331127237,153.2961453500031,-48.27500084256452,0.3672432900669848
-0.192,3.6372248198459833,-9.069133212329328,10.012589475206978,-62.08845485875393,0.10211150432884662,-4.56363377465076,-15.64377695340556,13.196708696658636,146.5223259677162,-77.42374376348546,8.94179420898376
-0.184,7.102223986416712,-5.505767732163516,13.736640714047656,-55.2964165525099,-1.267907208344441,0.1464538495231182,-7.184695636782599,11.12889096692061,143.42354314552765,-96.86003195951814,15.765547142850917
-0.176,11.479908897685304,-9.91243229424937,18.36394661614262,-57.299467529045536,-1.2682071366533025,8.939164223038466,4.97925127492254,13.286966016610435,149.0110225842658,-92.9598892436513,8.177571667389648
-0.168,-1.4435850022755268,-19.617940790332533,15.363195059112531,-62.66717618812475,3.009694220987345,4.837799486667193,0.8879311070631039,5.278598306981633,142.97922471322548,-85.05661917729736,6.039757289794086
-0.16,-21.826264656486277,-30.545379440707695,3.4033278596621566,-68.14678311695644,11.166404961373985,-3.2765286573103785,-5.199971753973158,-5.918810429826712,122.69382980027041,-83.90434536381963,7.697157679430962
-0.152,-12.708866681027942,-31.763403398981076,-8.04233995998321,-73.74476750877612,11.462438874153158,-5.2786986444324855,-7.3392786212911965,-1.5313311154554279,111.93879856052096,-73.28629186124765,3.49933700807383
-0.144,20.318415344640613,-21.11675160484533,-4.582407945341086,-70.11975853020282,-2.9127966756645494,-0.9758102506631613,-6.113930826620554,14.059092157812142,130.07772699964306,-56.64620103548569,7.964449260641205
-0.136,27.64800163758498,-16.320596087878513,10.26534455959094,-53.29473294912532,-14.091006222895704,10.124550907840009,9.245475015344772,24.665088551207003,164.92838152395368,-50.750845375206374,19.27141889167959
-0.128,13.671396076156812,-29.984655367345628,20.657963465308416,-29.061428521728896,-11.593343039323058,21.036294036009483,27.37890920516512,30.08791779698886,177.49198702347985,-42.76221352248767,17.73267641257888
-0.12,21.89500166045998,-47.98330900599266,22.75305654153893,-0.8955738339538588,-10.803862968634284,18.002816635249278,19.82458256446202,33.06251181001091,156.80019545577846,-19.76267457262872,12.152724815961609
-0.112,36.64549007112367,-63.58584477149872,19.789701317879874,21.598797596462305,-15.092533246346637,4.554785000404028,-3.276522625803931,28.98654331579021,134.93512942481027,7.8700832179632885,15.819369813871727
-0.104,29.514841321220338,-94.45360334781685,13.257126244121343,27.57156465316102,-12.685097561077555,-1.3769831575193603,-9.68408825030977,23.516849400297215,118.5122215159229,46.24438446764565,13.955314966688348
-0.096,28.83274567118346,-125.5720474389909,8.851508117670617,24.93763072292785,-10.702129882865439,2.834994184701258,-2.5182150425971717,25.346318609949357,78.59649497202905,105.20541702614304,1.219205853463239
-0.088,43.11964101589136,-111.92322142563084,7.837738455182612,21.923803856679417,-19.204763923536195,4.928446794672961,-1.4264399625083446,25.89915416234343,17.329872402553907,159.09274623255465,-5.04665582047298
-0.08,34.97285411815426,-68.58794363568109,3.160997475706362,8.557529557317318,-26.02071305901975,2.3768770827577,-1.8175694819082682,16.715618317168754,-37.89578316614237,183.6941194260159,-0.08206291949078474
-0.072,8.823930917336737,-48.54133510190828,-2.8433449910705653,-13.605653338418714,-21.448966078663705,1.2965595629142612,3.316555274690767,6.405837249322164,-85.99245749481177,175.7843620430451,7.470171416334941
-0.064,1.3134400993477586,-41.70712441295319,-1.2905511322903376,-16.393491095813317,-11.749731167474685,0.406366842784991,2.5698273841769033,1.3880432409274979,-135.3455883779827,125.8597866844274,12.070833104972298
-0.056,6.50177584647577,-17.807481421255673,4.28533227539454,13.818421204754278,0.39172984655563675,-2.362561684721248,-5.46424083544728,-4.390128651852193,-171.5946801973014,49.770106288817416,5.255223540509393
-0.048,-4.272391002842753,2.8495386392367217,2.5406791885537796,49.78389601519121,16.414923097386662,-3.4625822055927706,-6.286113723861785,-16.770997625531876,-182.673780923328,0.5569191162805899,-15.546118606577908
-0.04,-32.00164580809673,20.407762958288288,-11.49616578369738,64.76791476652451,30.30423265148323,-7.825930990709773,-5.260409957787074,-35.76180779743912,-188.21656970700053,-8.99979227713511,-34.132223880105855
-0.032,-49.394656080013036,72.04690814263598,-30.017099191834962,69.61391738711474,33.49123250193351,-20.334408107530137,-17.195176220912618,-52.50751687328442,-211.50704367369892,-14.80008931658972,-38.20862993158286
-0.024,-36.31005343380139,137.63070668218865,-35.8346880626775,78.51246828360225,23.619228154822856,-23.343327718003408,-21.179748964328535,-52.511268622565275,-238.53452830306222,-24.08249710344023,-32.68699312729324
-0.016,-22.348172721966954,171.4986226039793,-27.247864051396572,81.36632084158288,9.407685556138402,-6.38874816863168,5.3262756021337605,-39.95699297880529,-244.05914946342185,-20.1819385113861,-20.68774331647328
-0.008,-47.97473386797062,192.25044032886672,-27.213999199531873,78.78056660661967,6.472414320367979,2.594420786234872,27.38864999836677,-38.50160750472844,-234.07998644350377,-18.645825732585948,-7.186695550552577
0.0,-81.81683975237314,221.95886833542204,-43.1317531580516,88.55451489785219,17.059801585624598,-13.023897571540568,10.539096141772795,-49.08078031077247,-218.6373316894475,-39.67992484436347,-9.822673210741955
0.008,-73.46853784625127,231.7393752622425,-50.18397440474449,107.11936916436163,24.04355975613527,-23.75744540406729,-10.713040313856691,-44.84516089473139,-193.08738475742933,-56.085356896816855,-27.908332770049594
0.016,-48.74302007030164,214.67492983319832,-38.597118941441735,118.84654339680255,17.60298459497544,-14.512248859052345,-5.211996782197739,-23.353532838530793,-171.17365700694677,-29.822851094246403,-36.58148682752941
0.024,-49.11930711028309,201.46797778569245,-31.205986303342,125.04266309298396,9.808123187301652,-11.530187837797392,-3.13823729024659,-13.707520841977061,-164.0348123267709,26.235420273688735,-37.04581778801753
0.032,-61.807342218056725,194.2119514403027,-38.809411372031455,129.68501012759177,11.311400808955579,-21.543493692280904,-17.35812199540415,-21.59558105650659,-149.53704554206084,73.68599908562099,-50.13308313202295
0.04,-69.12459784780165,170.7883054083652,-45.858973795683056,132.78874647896086,14.983687668229264,-22.220154374361595,-16.07060334196207,-21.74476921986936,-129.16797976374573,102.82391739438349,-60.034661225696986
0.048,-71.20197340043359,133.25129672661097,-44.50546118903056,138.5217543659151,14.588182096996325,-15.332053851740607,-2.6871630521605456,-9.395146848701772,-135.51982657788457,115.5301453409072,-46.58183936157201
0.056,-67.15527936312665,109.6247505003888,-43.068746620624836,139.07788515854347,17.59573122608066,-17.839459695914123,-7.692743707232058,-5.762275263932591,-153.8198381676166,101.65863151102212,-38.27988391821353
0.064,-69.28331005126685,119.60577174515375,-45.76464033363433,122.41517708547423,26.61840901849659,-23.607686958211012,-19.21195097633305,-14.055014790571484,-146.48686344397765,65.62300080441543,-51.256831047428
0.072,-84.13897494635037,144.399825634342,-51.367841944627365,104.40209857000491,32.60667260160385,-25.657111053768432,-19.22838327743921,-20.59052068577,-129.39866134456958,26.398561902339836,-52.27234590392557
0.08,-92.50455957615692,148.28918110454484,-59.59052802889641,101.8926137508124,35.603329214818906,-31.55208944460109,-22.595939402006774,-28.3654727566749,-126.94569390377384,-8.043157791649941,-38.47952485952123
0.088,-90.71260944740307,128.21508173085226,-64.68401505560045,91.89445202580887,42.241306905429866,-33.33257847829569,-23.282568308296316,-42.50905136204568,-127.03037068408237,-30.25558675797838,-42.17002013802849
0.096,-89.92567151561546,105.5355569875946,-61.16810250043458,57.44355643342213,45.73062558354846,-20.58953185654355,-3.517263211441566,-47.77184140108659,-127.36217348225678,-32.92273050334397,-50.56300066569532
0.104,-87.1450432114313,95.46576034151971,-56.73717228878762,34.832803315372644,42.08705840004067,-14.330411081964158,5.286247107426989,-39.6928954686078,-133.8386202293818,-29.428231427609184,-41.63924125255981
0.112,-89.86912175642385,108.38344063930475,-57.94854377672263,49.76489819652452,43.61216082380358,-27.2828709724492,-17.633875020447196,-36.538612463881066,-132.13311921103067,-34.6007354755578,-41.42150703675611
0.12,-101.07518106444229,133.0859637937509,-55.57748522896191,63.83873785032994,49.040535966263725,-31.541144578614606,-26.32895236216857,-38.21422862523747,-127.88398187929532,-45.98829735814303,-53.19791451935857
0.128,-96.15838274974809,140.40161290389344,-45.58203435986573,52.53740028608786,44.08877494534069,-16.0761355132294,-2.604882674939833,-29.439848448394862,-139.49467990398716,-60.4327665540346,-43.2343757523307
0.136,-87.35259462345417,139.19873071979143,-40.735315070281835,52.80576764856914,38.31087823034445,-10.418038102004433,6.061128753081705,-21.04074800563458,-141.3765778356642,-70.83660251145528,-28.725881067133415
0.144,-105.6674737754597,155.24799715406175,-44.39044831480204,72.34793442135313,44.93688732728332,-21.31081227059562,-10.811736330873368,-27.615534082452864,-116.30617956421658,-65.66347142362469,-43.539687012926734
0.152,-111.1313127002294,168.34699310583508,-44.10119401012825,69.10207653257838,46.75194137168629,-22.610909241027898,-14.137748476391943,-32.744382580414666,-107.74610248217242,-57.83427662886854,-56.17719976418482
0.16,-73.35435880286113,161.44388874613512,-38.44765693246991,53.116587133336076,33.19477782877659,-12.35818754842264,-1.3537994137157199,-24.206007040038365,-130.15506706824704,-64.51385371160175,-38.5497309736294
0.168,-49.78874096335654,157.98134570652084,-37.07126930327603,67.62647387503145,23.56520642876969,-11.161282901257302,-0.38792769937275035,-17.253669906643673,-132.5584184232295,-66.44775270610525,-23.39065387139938
