ts,0,1,2,3,4,5,6,7,8
72985.81760141207,0.024466639886115842,0.1421387060897627,0.3658493896990433,0.34957739004993216,-0.2165675367024074,-0.640720169492287,-0.30969420769276984,0.06441897209338726,-0.17817737962415953
72985.82559546169,0.02446677660632415,0.1421404328356416,0.36585321492961553,0.34957980092274954,-0.21656812786705582,-0.6407152087365777,-0.30967811330526146,0.0644279436976261,-0.17818730554883408
72985.8335895113,0.024466746523497444,0.14214116701261645,0.3658513262800408,0.3495712973860232,-0.21658024963328454,-0.6407136262183518,-0.30966114910103604,0.0644328676835994,-0.17819980012084857
72985.8415835609,0.02446701227988917,0.14214353606674962,0.3658579373759729,0.34958077619148836,-0.21657161953366363,-0.6407036852525467,-0.309647149038205,0.06444060417824256,-0.1782049600999919
72985.84957761051,0.024466926541842265,0.14214378939377978,0.3658578016296427,0.3495798978220014,-0.2165728841033877,-0.6407038839470163,-0.3096471546274053,0.06443635737907394,-0.17821096660163327
72985.85757166012,0.024466895559955345,0.14214413445540014,0.3658576741835363,0.34957930042703267,-0.21657352212184328,-0.6407018491871688,-0.3096435221220533,0.06443586473978083,-0.17821403710499364
72985.86556570973,0.024466825593774413,0.14214415412466688,0.36585655567648634,0.3495754125651813,-0.21657817824783865,-0.6407024458161129,-0.30964108719864764,0.06443369338229829,-0.17821855944338663
72985.87355975933,0.024466606377381246,0.14214297825460845,0.36585281425571825,0.3495698798529742,-0.21658450478462146,-0.6407123687242898,-0.3096562220504209,0.06442214600321144,-0.17821716596602552
72985.88155380895,0.024466488043204705,0.1421421802658985,0.36585173354148187,0.3495709590095599,-0.21658115828793123,-0.6407127891713063,-0.30966221924564247,0.06442027788607588,-0.17820996391012148
72985.88954785856,0.024466269264027705,0.14214071193825065,0.3658475986104664,0.34956483719405673,-0.21658750601637303,-0.6407202364406578,-0.3096707179390511,0.06441506755836438,-0.17821106581934135
72985.89754190817,0.02446656771510883,0.14214226378140613,0.3658542986222688,0.3495781075320025,-0.21657167203189112,-0.640709402859299,-0.3096651302618983,0.06442159108183317,-0.17820600141720655
72985.90553595778,0.024466500016291234,0.1421428678622644,0.3658548996355051,0.34957797953236086,-0.21657327861241327,-0.6407089520011032,-0.3096617182840092,0.06441817707931717,-0.17821794988306694
72985.91353000738,0.02446648693729718,0.14214283762391325,0.3658563868330785,0.34958240816440506,-0.21656451396026052,-0.6406992864353139,-0.30965497309038587,0.06441965168259396,-0.17822430503839026
72985.92152405699,0.02446647210805122,0.1421431687986844,0.36585853965542053,0.34958708972837305,-0.21655856183551542,-0.6406952624752749,-0.3096521941394667,0.06442056928083276,-0.17822939466151047
72985.92951810661,0.024466058519161893,0.1421411174966456,0.3658504684495272,0.34957193896731636,-0.21657404078971032,-0.6407025910627974,-0.30965455904363,0.0644118424113653,-0.17824199015604644
72985.93751215622,0.02446610833705137,0.14214254775346413,0.36585384759609835,0.3495774305302823,-0.2165661082148849,-0.6406903858573972,-0.309642633929941,0.06441135288009457,-0.1782520338183493
72985.94550620583,0.02446648617375058,0.14214579221584403,0.36586316977367156,0.3495917783893571,-0.21655421873417707,-0.6406810076470741,-0.30963004960097096,0.06441948063563853,-0.17825724620125327
72985.95350025543,0.024466344389761314,0.1421450708786939,0.36585960436060305,0.34958403009748806,-0.21656311100273948,-0.6406848233605246,-0.30962921787853775,0.0644176232796259,-0.17826141495290207
72985.96149430504,0.024466075118671278,0.14214340671843007,0.3658520253471511,0.34956824634203143,-0.21657897439693824,-0.6406871493539313,-0.30962138194503136,0.064417869574184,-0.17826845295549537
72985.96948835465,0.0244661893890237,0.14214468499078453,0.3658547908924349,0.3495703816810114,-0.2165798600820375,-0.6406876194951483,-0.30961775504668887,0.06441995898912975,-0.17826984607185448
72985.97748240425,0.024466110862655488,0.14214461405628362,0.36585392870139316,0.34956920872174846,-0.2165813779781382,-0.6406906097838896,-0.309624186128248,0.06441244219085346,-0.17827128599968667
72985.98547645388,0.024465394660982194,0.14213919694919136,0.3658367627023908,0.34954067569758596,-0.21660660716601127,-0.6407031399102276,-0.30963182034336906,0.06440409654605794,-0.17827675816751648
72985.99347050348,0.024465942889645608,0.14214151431041208,0.3658476896542539,0.34956275471577397,-0.21658203836044504,-0.6406914846886325,-0.30963017861917597,0.06441602890569466,-0.17825843845427702
72986.00146455309,0.02446619136603628,0.14214366083665728,0.3658535982914637,0.3495717676702746,-0.21657667167707176,-0.6406908530469588,-0.30962856130661115,0.06441837425629389,-0.1782589293287274
72986.0094586027,0.024466220279538892,0.14214321825184179,0.36585286948286144,0.349570696644537,-0.21657756520087532,-0.6406913768915266,-0.3096277110428953,0.0644222791464465,-0.17825536909707956
72986.0174526523,0.02446644874360324,0.14214371896866324,0.3658560269501863,0.34957701854959555,-0.2165721585042117,-0.6406938906081433,-0.3096350017118528,0.06442445210477536,-0.17824530205863706
72986.02544670191,0.024466259310588993,0.14214231202627717,0.365851937371715,0.34957167692976726,-0.2165763356719401,-0.6406979997515873,-0.30964156890963357,0.0644207163520211,-0.17824005907299373
72986.03344075153,0.024466297707519312,0.142141516141962,0.36584954094852434,0.3495670189662443,-0.2165831306611121,-0.6407054549413351,-0.30964669129744193,0.0644231517429344,-0.1782330936760244
72986.04143480114,0.02446628838449064,0.14214109438563513,0.36584877481530514,0.34956623242923796,-0.2165819574858482,-0.640702484996534,-0.3096441083626099,0.06442499779951134,-0.1782324871832799
72986.04942885075,0.024466708542052067,0.14214408619848248,0.3658585125550807,0.34958250485678016,-0.21656709620946754,-0.640693450867638,-0.3096359076143333,0.06443257129582464,-0.17823287595606843
72986.05742290035,0.024466983534188552,0.14214554423804424,0.36586419289618755,0.3495931874451079,-0.21655622482025105,-0.6406885795565412,-0.30963522621308764,0.0644361607065429,-0.17822845632545967
72986.06541694996,0.024467007631721407,0.14214560732450318,0.36586434621916497,0.34959231077355774,-0.2165593035422253,-0.6406931212985236,-0.30963782886936425,0.06443654802691848,-0.1782285268963443
72986.07341099957,0.02446678773876345,0.14214351148577148,0.3658573376661736,0.34958330752207895,-0.2165664440839296,-0.6406989187782416,-0.30964802185830764,0.06443026857104404,-0.17821904727172003
72986.08140504918,0.0244667304295483,0.14214228531912604,0.3658536699366611,0.3495772163934934,-0.21657239753687862,-0.6407032224151213,-0.30965167419820677,0.06443008246821749,-0.17821545257384142
72986.0893990988,0.02446697541102839,0.14214328332373896,0.3658593908959666,0.3495903391115712,-0.21655667652296132,-0.6406979104207925,-0.3096575686488353,0.06443030601944626,-0.17820721732516454
72986.0973931484,0.024467178842926696,0.14214347025276228,0.3658624059017391,0.3495985825212466,-0.21654804425526264,-0.6407003102295015,-0.30966904675674906,0.0644303953239414,-0.17819546602854267
72986.10538719801,0.024467427549870552,0.14214431474208858,0.36586695438041617,0.34960755991352266,-0.21653849453988405,-0.6406977156273747,-0.30967165704846994,0.06443487831703544,-0.17818409098405338
72986.11338124762,0.024467815869392222,0.14214663585340606,0.365874468922241,0.34962059784142757,-0.21652831934606856,-0.6406970600940349,-0.30967517161923874,0.06443835509634095,-0.17817390492977783
72986.12137529723,0.0244688102053034,0.14215445029211204,0.3659001035218606,0.3496645597378429,-0.2164850431823202,-0.6406665863662412,-0.3096478000633159,0.064459660997534,-0.17817436273036052
72986.12936934683,0.024470552994991873,0.1421680979011966,0.36594496426017065,0.34974120951728227,-0.21641289065159627,-0.6406231134442079,-0.3096122227669334,0.06449047629514194,-0.17817567874103485
72986.13736339645,0.0244727754197643,0.1421844915472559,0.36600149697823603,0.34984200633361934,-0.21631381496660404,-0.6405673487548024,-0.3095781552884011,0.06452539953284737,-0.17816683903812544
72986.14535744606,0.02447576944647397,0.14220712421884443,0.36607705599800267,0.34997404536917204,-0.2161891576313356,-0.6404983767082956,-0.3095297865044898,0.06457597061268663,-0.1781525681830974
72986.15335149567,0.024479331646643964,0.1422326540820751,0.3661621827856976,0.3501205505374112,-0.2160558765179575,-0.64043274639185,-0.309486524105387,0.06463255567780889,-0.17812841587729547
72986.16134554528,0.024483339759466986,0.14226088359960165,0.3662587530590706,0.3502902682944626,-0.21589461664907872,-0.6403472164806285,-0.3094313884892681,0.06470190326195764,-0.17809531482996174
